cneo_orf_id	scer_oln_id	reliability_class
CNAG_04444	YMR288W	1
CNAG_00648	YKL094W	1
CNAG_01318	YDR456W	1
CNAG_06236	YMR285C	1
CNAG_05223	YCR060W	1
CNAG_03893	YIL113W	1
CNAG_00143	YAR015W	1
CNAG_06280	YPR045C	1
CNAG_06223	YDR409W	1
CNAG_00781	YLR438C-A	1
CNAG_06782	YBR015C	1
CNAG_01548	YDR021W	1
CNAG_02490	YMR224C	1
CNAG_02444	YJR008W	1
CNAG_00656	YGL076C	1
CNAG_01107	YPL175W	1
CNAG_01647	YBR171W	1
CNAG_04440	YOR143C	1
CNAG_01759	YBR241C	1
CNAG_00499	YOR100C	1
CNAG_05827	YGL105W	1
CNAG_03155	YGR241C	1
CNAG_03816	YJL001W	1
CNAG_03310	YLR285W	1
CNAG_00671	YDR333C	1
CNAG_03124	YCR057C	1
CNAG_03332	YOL094C	1
CNAG_04354	YHR201C	1
CNAG_00309	YJR126C	1
CNAG_06668	YNR018W	1
CNAG_01063	YHR186C	1
CNAG_04219	YML004C	1
CNAG_00231	YJR129C	1
CNAG_00259	YCR047C	1
CNAG_04670	YGR119C	1
CNAG_00786	YDR079W	1
CNAG_02814	YIL155C	1
CNAG_05235	YDR099W	1
CNAG_03285	YCR052W	1
CNAG_06235	YBR261C	1
CNAG_06277	YPL012W	1
CNAG_05840	YHR122W	1
CNAG_06753	YMR125W	1
CNAG_03764	YDR090C	1
CNAG_03810	YOR150W	1
CNAG_01554	YJL036W	1
CNAG_05243	YGR194C	1
CNAG_01890	YER091C	1
CNAG_06007	YOR004W	1
CNAG_05892	YKR043C	1
CNAG_04765	YLR370C	1
CNAG_05733	YFR048W	1
CNAG_03385	YNL289W	1
CNAG_00307	YNL070W	1
CNAG_07855	YLR106C	1
CNAG_05700	YFR041C	1
CNAG_00508	YOR132W	1
CNAG_07693	YGR055W	1
CNAG_03720	YDL219W	1
CNAG_07694	YLR328W	1
CNAG_02229	YKL019W	1
CNAG_01951	YJL190C	1
CNAG_06737	YPL045W	1
CNAG_04065	YGL047W	1
CNAG_05839	YLR038C	1
CNAG_07164	YJR100C	1
CNAG_03449	YMR201C	1
CNAG_05617	YLL031C	1
CNAG_05830	YDR527W	1
CNAG_05428	YBR198C	1
CNAG_03839	YER068W	1
CNAG_00457	YPR035W	1
CNAG_00693	YFL009W	1
CNAG_07964	YOR191W	1
CNAG_06010	YMR110C	1
CNAG_03843	YIL095W	1
CNAG_04358	YMR301C	1
CNAG_04588	YBR239C	1
CNAG_06232	YNL108C	1
CNAG_09009	Q0045	1
CNAG_01824	YML072C	1
CNAG_00734	YLR420W	1
CNAG_01499	YIL166C	1
CNAG_03765	YDR074W	1
CNAG_02282	YHR132C	1
CNAG_03785	YDR001C	1
CNAG_09012	Q0250	1
CNAG_07927	YMR194C-B	1
CNAG_06327	YGL035C	1
CNAG_06730	YMR139W	1
CNAG_00670	YBR297W	1
CNAG_06352	YCL029C	1
CNAG_03726	YJL082W	1
CNAG_02039	YPL264C	1
CNAG_02777	YML123C	1
CNAG_04621	YFR015C	1
CNAG_03368	YLR045C	1
CNAG_03376	YHR115C	1
CNAG_02050	YIL120W	1
CNAG_06295	YLR215C	1
CNAG_06812	YKR031C	1
CNAG_05155	YER075C	1
CNAG_08022	YPL031C	1
CNAG_00156	YNL027W	1
CNAG_00109	YDR115W	1
CNAG_04283	YPL221W	1
CNAG_04297	YNL072W	1
CNAG_03876	YCR027C	1
CNAG_02215	YBL021C	1
CNAG_01426	YJL053W	1
CNAG_05786	YPR015C	1
CNAG_04458	YKL017C	1
CNAG_03702	YNL148C	1
CNAG_06333	YNL290W	1
CNAG_06300	YJL101C	1
CNAG_06385	YKL069W	1
CNAG_03160	YMR137C	1
CNAG_06311	YKR088C	1
CNAG_05277	YOR327C	1
CNAG_00593	YHR198C	1
CNAG_00357	YMR234W	1
CNAG_06891	YIL064W	1
CNAG_07839	YGR085C	1
CNAG_03622	YIL129C	1
CNAG_04132	YDL209C	1
CNAG_02830	YGL012W	1
CNAG_02148	YDR092W	1
CNAG_06088	YLR027C	1
CNAG_06747	YBL003C	1
CNAG_00182	YHR012W	1
CNAG_03779	YML025C	1
CNAG_07317	YOL065C	1
CNAG_07797	YKL070W	1
CNAG_06343	YGL127C	1
CNAG_03814	YLR275W	1
CNAG_04166	YLR016C	1
CNAG_05480	YGL253W	1
CNAG_03655	YDR150W	1
CNAG_04083	YMR013C	1
CNAG_05585	YPL051W	1
CNAG_03503	YGR281W	1
CNAG_05862	YML095C	1
CNAG_00597	YPL265W	1
CNAG_00360	YGL115W	1
CNAG_01648	YBR009C	1
CNAG_01648	YNL030W	1
CNAG_07807	YBR009C	1
CNAG_07807	YNL030W	1
CNAG_00051	YCR033W	1
CNAG_05860	YNR019W	1
CNAG_04862	YDL171C	1
CNAG_00252	YPL046C	1
CNAG_04586	YDL106C	1
CNAG_00377	YNL088W	1
CNAG_01572	YMR036C	1
CNAG_02695	YNL059C	1
CNAG_05078	YMR283C	1
CNAG_00449	YOR056C	1
CNAG_02801	YCR083W	1
CNAG_06108	YER074W-A	1
CNAG_09008	Q0085	1
CNAG_04241	YLR422W	1
CNAG_03210	YGL066W	1
CNAG_06313	YMR105C	1
CNAG_05812	YJL094C	1
CNAG_04040	YNR047W	1
CNAG_02856	YKR050W	2
CNAG_01091	YKL173W	2
CNAG_00977	YDR358W	2
CNAG_06236	YML118W	2
CNAG_05751	YJL096W	2
CNAG_01867	YKR036C	2
CNAG_06215	YML050W	2
CNAG_05420	YPL230W	2
CNAG_02201	YLR337C	2
CNAG_02082	YDR016C	2
CNAG_00423	YMR117C	2
CNAG_01636	YML078W	2
CNAG_06599	YKL052C	2
CNAG_02498	YBL106C	2
CNAG_00992	YDL182W	2
CNAG_03998	YPL089C	2
CNAG_00455	YNL186W	2
CNAG_06132	YHR043C	2
CNAG_06746	YBL002W	2
CNAG_06106	YNL007C	2
CNAG_01221	YMR101C	2
CNAG_02692	YCL026C-A	2
CNAG_03152	YGR058W	2
CNAG_03843	YBR059C	2
CNAG_03843	YNL020C	2
CNAG_06847	YLR264W	2
CNAG_02196	YDL225W	2
CNAG_00293	YNL098C	2
CNAG_00293	YOR101W	2
CNAG_00507	YIL164C	2
CNAG_02257	YLR293C	2
CNAG_06793	YDR263C	2
CNAG_02139	YKR003W	2
CNAG_06313	YKL127W	2
CNAG_00471	YJL062W-A	2
CNAG_00796	YKL209C	2
CNAG_07862	YJR051W	2
CNAG_02008	YLR179C	2
CNAG_01752	YPL134C	2
CNAG_05060	YOR292C	2
CNAG_02534	YOL102C	2
CNAG_05379	YBR053C	2
CNAG_01770	YPR125W	2
CNAG_00703	YLR406C	2
CNAG_06723	YLR164W	2
CNAG_06723	YOR297C	2
CNAG_00063	YKL049C	2
CNAG_04570	YCL037C	2
CNAG_03864	YGR080W	2
CNAG_04659	YGR087C	2
CNAG_04659	YLR134W	2
CNAG_01115	YPR117W	2
CNAG_03243	YJR149W	2
CNAG_02817	YFL005W	2
CNAG_03171	YJL187C	2
CNAG_05402	YLR003C	2
CNAG_00901	YDR479C	2
CNAG_00901	YHR150W	2
CNAG_05682	YPR098C	2
CNAG_00439	YGL016W	2
CNAG_06673	YJL123C	2
CNAG_02357	YOR231W	2
CNAG_00837	YNR039C	2
CNAG_00268	YEL020C	2
CNAG_03502	YKL064W	2
CNAG_05199	YEL030W	2
CNAG_05199	YLR369W	2
CNAG_06544	YPR052C	2
CNAG_03052	YER089C	2
CNAG_06699	YGR192C	2
CNAG_06699	YJR009C	2
CNAG_02312	YKR089C	2
CNAG_00502	YNL122C	2
CNAG_03203	YBR278W	2
CNAG_03155	YHR161C	2
CNAG_02180	YCR037C	2
CNAG_02180	YJL198W	2
CNAG_01984	YGR043C	2
CNAG_01199	YJL041W	2
CNAG_01224	YOL120C	2
CNAG_00921	YIR038C	2
CNAG_04678	YMR104C	2
CNAG_00803	YJR106W	2
CNAG_06125	YBR118W	2
CNAG_06125	YPR080W	2
CNAG_01444	YJL140W	2
CNAG_01523	YLR113W	2
CNAG_03592	YPL258C	2
CNAG_03592	YPR121W	2
CNAG_02234	YML073C	2
CNAG_07414	YIL145C	2
CNAG_06826	YDR485C	2
CNAG_03832	YBR205W	2
CNAG_03832	YDR483W	2
CNAG_01423	YCL036W	2
CNAG_01423	YDR514C	2
CNAG_04368	YHR156C	2
CNAG_03206	YAL015C	2
CNAG_04605	YGL001C	2
CNAG_05215	YDR068W	2
CNAG_01835	YDL199C	2
CNAG_03851	YBR123C	2
CNAG_04119	YGR070W	2
CNAG_04284	YLR455W	2
CNAG_07970	YBR098W	2
CNAG_05653	YIR031C	2
CNAG_04621	YLR258W	2
CNAG_00808	YGL106W	2
CNAG_01372	YML034W	2
CNAG_05367	YDL085C-A	2
CNAG_04004	YML063W	2
CNAG_05063	YCR073C	2
CNAG_04826	YLL062C	2
CNAG_01530	YKL020C	2
CNAG_07529	YKL218C	2
CNAG_04676	YGR240C	2
CNAG_03989	YOR129C	2
CNAG_02806	YOR316C	2
CNAG_00060	YLR090W	2
CNAG_06228	YLR336C	2
CNAG_02194	YGR092W	2
CNAG_04839	YGR158C	2
CNAG_05524	YER059W	2
CNAG_04037	YBL028C	2
CNAG_05847	YHR106W	2
CNAG_00556	YHR135C	2
CNAG_05370	YDR492W	2
CNAG_00593	YHR199C	2
CNAG_00777	YLR187W	2
CNAG_03000	YNL302C	2
CNAG_05558	YOR233W	2
CNAG_04383	YOR253W	2
CNAG_00531	YDR038C	2
CNAG_00531	YDR040C	2
CNAG_01532	YNL106C	2
CNAG_00472	YNL181W	2
CNAG_05200	YNR027W	2
CNAG_05496	YNL104C	2
CNAG_04189	YJL045W	2
CNAG_05013	YCL011C	2
CNAG_04838	YDR200C	2
CNAG_01609	YLL058W	2
CNAG_01609	YML082W	2
CNAG_03399	YJL098W	2
CNAG_01253	YBR091C	2
CNAG_05386	YHR033W	2
CNAG_06022	YHR209W	2
CNAG_00778	YPR185W	2
CNAG_03901	YOR334W	2
CNAG_01044	YPL087W	2
CNAG_00310	YNL261W	2
CNAG_02827	YDR139C	2
CNAG_05762	YOL039W	2
CNAG_00352	YBL074C	2
CNAG_03023	YCL061C	2
CNAG_00095	YMR185W	2
CNAG_06114	YKR014C	2
CNAG_06114	YOR089C	2
CNAG_07445	YBR117C	2
CNAG_03770	YJR010C-A	2
CNAG_02950	YDR098C	2
CNAG_00436	YOR034C	2
CNAG_06606	YNL090W	2
CNAG_00990	YLR295C	2
CNAG_04213	YDR379W	2
CNAG_02134	YJL176C	2
CNAG_04846	YNL095C	2
CNAG_04846	YOR092W	2
CNAG_01593	YDR312W	2
CNAG_06168	YDL168W	2
CNAG_03955	YHL036W	2
CNAG_07514	YJR031C	2
CNAG_07350	YER046W	2
CNAG_01885	YNL299W	2
CNAG_04448	YBL027W	2
CNAG_01922	YIL050W	2
CNAG_05240	YPL243W	2
CNAG_06880	YDR185C	2
CNAG_05574	YPL076W	2
CNAG_03325	YOR299W	2
CNAG_05555	YHL033C	2
CNAG_02421	YJR101W	2
CNAG_03376	YNL116W	2
CNAG_01454	YHR084W	2
CNAG_05373	YPL101W	2
CNAG_07356	YMR118C	2
CNAG_00171	YJL210W	2
CNAG_01148	YLR449W	2
CNAG_05303	YPR006C	2
CNAG_01000	YER105C	2
CNAG_06534	YML075C	2
CNAG_06402	YDR363W-A	2
CNAG_03005	YNL119W	2
CNAG_06806	YPR004C	2
CNAG_03826	YBL052C	2
CNAG_00418	YDR502C	2
CNAG_06370	YHR208W	2
CNAG_06772	YGL100W	2
CNAG_05533	YMR264W	2
CNAG_00745	YNL183C	2
CNAG_00239	YML007W	2
CNAG_03078	YEL016C	2
CNAG_07431	YHR032W	2
CNAG_04151	YDL019C	2
CNAG_04151	YHR073W	2
CNAG_03285	YNR023W	2
CNAG_03659	YJL090C	2
CNAG_06908	YFL059W	2
CNAG_06908	YMR096W	2
CNAG_05285	YPR129W	2
CNAG_03485	YLL028W	2
CNAG_06392	YCL010C	2
CNAG_07488	YNR021W	2
CNAG_03954	YDR412W	2
CNAG_02505	YLR099C	2
CNAG_04376	YNL308C	2
CNAG_03436	YDR111C	2
CNAG_05552	YBR245C	2
CNAG_02144	YPL220W	2
CNAG_02794	YKL216W	2
CNAG_05692	YKR053C	2
CNAG_05226	YCL050C	2
CNAG_04986	YJL179W	2
CNAG_03994	YOL141W	2
CNAG_00640	YHR203C	2
CNAG_01332	YER074W	2
CNAG_04763	YGR199W	2
CNAG_04763	YOR321W	2
CNAG_02258	YEL053C	2
CNAG_00040	YHR007C	2
CNAG_07531	YFL060C	2
CNAG_07531	YMR095C	2
CNAG_06930	YLR262C-A	2
CNAG_03424	YML055W	2
CNAG_00482	YHR200W	2
CNAG_03080	YJL196C	2
CNAG_01106	YMR054W	2
CNAG_05235	YER177W	2
CNAG_02412	YGL029W	2
CNAG_01991	YNL052W	2
CNAG_06451	YJR082C	2
CNAG_02225	YOR190W	2
CNAG_03572	YBR054W	2
CNAG_03572	YCR021C	2
CNAG_04601	YBR263W	2
CNAG_03283	YGL031C	2
CNAG_05900	YPR081C	2
CNAG_07746	YGR204W	2
CNAG_05172	YKL129C	2
CNAG_05800	YPL143W	2
CNAG_04224	YLL010C	2
CNAG_03476	YLR146C	2
CNAG_00441	YHR216W	2
CNAG_00441	YLR432W	2
CNAG_04048	YJL081C	2
CNAG_02400	YLR421C	2
CNAG_00195	YHR081W	2
CNAG_02039	YMR253C	2
CNAG_02223	YIL173W	2
CNAG_02223	YJL222W	2
CNAG_02223	YNR065C	2
CNAG_06093	YHR098C	2
CNAG_02522	YJL133W	2
CNAG_06742	YBR267W	2
CNAG_05807	YKR088C	2
CNAG_02341	YKR021W	2
CNAG_04311	YJL049W	2
CNAG_04984	YNL264C	2
CNAG_05851	YPL189W	2
CNAG_07374	YKR025W	2
CNAG_01961	YBL091C-A	2
CNAG_00428	YIL090W	2
CNAG_07904	YDR121W	2
CNAG_02213	YLR206W	2
CNAG_06730	YDL079C	2
CNAG_02359	YLR333C	2
CNAG_01682	YHR117W	2
CNAG_03631	YHR140W	2
CNAG_06568	YDR247W	2
CNAG_07953	YJR097W	2
CNAG_00145	YHR129C	2
CNAG_00727	YMR177W	2
CNAG_03298	YDR322C-A	2
CNAG_02855	YMR149W	2
CNAG_03483	YGL020C	2
CNAG_01261	YJL020C	2
CNAG_03032	YMR294W	2
CNAG_01664	YPL031C	2
CNAG_02503	YIR037W	2
CNAG_02503	YKL026C	2
CNAG_01897	YDL070W	2
CNAG_01855	YDR352W	2
CNAG_01855	YOL092W	2
CNAG_06747	YDR225W	2
CNAG_06214	YBL029C-A	2
CNAG_01342	YDR192C	2
CNAG_06828	YNL101W	2
CNAG_03887	YKL053C-A	2
CNAG_03385	YDL179W	2
CNAG_02472	YDR107C	2
CNAG_05530	YOR215C	2
CNAG_06773	YNL049C	2
CNAG_07922	YHR178W	2
CNAG_02857	YOR018W	2
CNAG_01424	YPR049C	2
CNAG_03268	YDL123W	2
CNAG_03268	YDR525W-A	2
CNAG_01360	YPR042C	2
CNAG_05525	YGL189C	2
CNAG_03510	YMR194W	2
CNAG_05814	YOR293W	2
CNAG_04726	YMR242C	2
CNAG_04796	YLR433C	2
CNAG_04799	YKL006W	2
CNAG_01891	YDR004W	2
CNAG_04260	YOR260W	2
CNAG_02395	YER098W	2
CNAG_01938	YLR096W	2
CNAG_05816	YNL035C	2
CNAG_00538	YDL045W-A	2
CNAG_05348	YLR229C	2
CNAG_00655	YDL130W	2
CNAG_03762	YGL136C	2
CNAG_05696	YDR059C	2
CNAG_01983	YHR177W	2
CNAG_01951	YLR367W	2
CNAG_05403	YIR015W	2
CNAG_03295	YIL045W	2
CNAG_01062	YAL017W	2
CNAG_04757	YBL095W	2
CNAG_03512	YDL183C	2
CNAG_00596	YLR213C	2
CNAG_00785	YJL138C	2
CNAG_00785	YKR059W	2
CNAG_06550	YIL115C	2
CNAG_02331	YBR189W	2
CNAG_04884	YHR141C	2
CNAG_01576	YNL157W	2
CNAG_00554	YER019W	2
CNAG_05314	YNL204C	2
CNAG_04408	YDR147W	2
CNAG_06408	YCL016C	2
CNAG_05640	YLR034C	2
CNAG_04090	YNL167C	2
CNAG_01639	YJL102W	2
CNAG_03251	YDL192W	2
CNAG_03072	YHR174W	2
CNAG_03072	YMR323W	2
CNAG_03072	YOR393W	2
CNAG_03072	YPL281C	2
CNAG_04762	YDR012W	2
CNAG_03920	YLR174W	2
CNAG_03920	YNL009W	2
CNAG_01019	YJR104C	2
CNAG_00417	YKL081W	2
CNAG_06232	YOR110W	2
CNAG_03486	YHR057C	2
CNAG_02891	YOR286W	2
CNAG_03103	YGR003W	2
CNAG_07534	YMR218C	2
CNAG_02172	YLR024C	2
CNAG_06095	YDL082W	2
CNAG_06359	YOR173W	2
CNAG_07518	YAL033W	2
CNAG_01123	YOL066C	2
CNAG_01005	YDR513W	2
CNAG_01170	YDR447C	2
CNAG_05615	YPL232W	2
CNAG_02770	YML015C	2
CNAG_00247	YNR050C	2
CNAG_00034	YGL147C	2
CNAG_06141	YBR252W	2
CNAG_04866	YOL068C	2
CNAG_02107	YGR141W	2
CNAG_05852	YLR205C	2
CNAG_05410	YGR066C	2
CNAG_02356	YDR302W	2
CNAG_03024	YFL033C	2
CNAG_05716	YNL260C	2
CNAG_06553	YER027C	2
CNAG_01351	YGL101W	2
CNAG_05464	YMR074C	2
CNAG_04607	YKL006C-A	2
CNAG_02943	YNL047C	2
CNAG_00779	YDR471W	2
CNAG_04767	YPL279C	2
CNAG_01502	YHL017W	2
CNAG_05904	YJL191W	2
CNAG_00797	YAL054C	2
CNAG_01820	YOR347C	2
CNAG_03127	YGR118W	2
CNAG_03202	YJL005W	2
CNAG_00821	YER056C-A	2
CNAG_01480	YEL054C	2
CNAG_04039	YOR226C	2
CNAG_06399	YFR024C-A	2
CNAG_06399	YHR016C	2
CNAG_00757	YER144C	2
CNAG_03780	YMR143W	2
CNAG_01307	YKL065C	2
CNAG_01300	YJL136C	2
CNAG_00326	YIR004W	2
CNAG_00672	YDR025W	2
CNAG_02893	YHR029C	2
CNAG_05394	YDR205W	2
CNAG_04348	YKR092C	2
CNAG_07694	YGR010W	2
CNAG_02740	YHR062C	2
CNAG_01845	YBL105C	2
CNAG_06353	YGL063W	2
CNAG_01577	YOR375C	2
CNAG_00398	YGR136W	2
CNAG_05277	YAL030W	2
CNAG_05081	YGL248W	2
CNAG_06032	YMR138W	2
CNAG_01824	YNL087W	2
CNAG_01824	YOR086C	2
CNAG_00810	YMR156C	2
CNAG_00650	YFL042C	2
CNAG_00650	YHR080C	2
CNAG_00650	YLR072W	2
CNAG_07491	YDL010W	2
CNAG_00665	YCR077C	2
CNAG_00045	YCR076C	2
CNAG_02394	YOL008W	2
CNAG_08003	YFR001W	2
CNAG_07460	YGL073W	2
CNAG_02325	YLR283W	2
CNAG_00187	YDL122W	2
CNAG_04133	YAL020C	2
CNAG_01504	YJL004C	2
CNAG_02942	YKL051W	2
CNAG_01643	YBR162W-A	2
CNAG_01573	YPR018W	2
CNAG_05425	YGR124W	2
CNAG_03309	YDR482C	2
CNAG_01404	YHR064C	2
CNAG_01863	YIL126W	2
CNAG_01386	YDR437W	2
CNAG_00521	YDL054C	2
CNAG_07580	YKL116C	2
CNAG_06087	YGL093W	2
CNAG_01325	YDR201W	2
CNAG_03198	YER102W	2
CNAG_06008	YLR155C	2
CNAG_06008	YLR157C	2
CNAG_06008	YLR158C	2
CNAG_06008	YLR160C	2
CNAG_01486	YLR029C	2
CNAG_02360	YFL010C	2
CNAG_03838	YCR023C	2
CNAG_05759	YMR207C	2
CNAG_03787	YML085C	2
CNAG_04021	YGR034W	2
CNAG_06980	YLR362W	2
CNAG_01811	YJR005C-A	2
CNAG_02915	YDR490C	2
CNAG_02177	YDL134C	2
CNAG_01853	YNL138W-A	2
CNAG_06341	YMR269W	2
CNAG_06535	YHR052W	2
CNAG_04406	YJL178C	2
CNAG_07688	YDL091C	2
CNAG_02187	YGL198W	2
CNAG_00370	YKR094C	2
CNAG_00809	YOR204W	2
CNAG_05647	YGL041W-A	2
CNAG_05607	YIR007W	2
CNAG_02730	YDR425W	2
CNAG_01598	YNL246W	2
CNAG_01528	YMR222C	2
CNAG_01528	YOR280C	2
CNAG_03034	YLR107W	2
CNAG_02232	YBR279W	2
CNAG_06834	YDL093W	2
CNAG_06765	YOL051W	2
CNAG_06591	YJL105W	2
CNAG_06811	YFL034C-A	2
CNAG_06811	YLR061W	2
CNAG_05663	YNL197C	2
CNAG_02104	YJL145W	2
CNAG_05429	YLL002W	2
CNAG_01024	YLR292C	2
CNAG_05216	YDL101C	2
CNAG_01128	YOR040W	2
CNAG_00806	YDL130W-A	2
CNAG_00806	YDL181W	2
CNAG_06283	YBR049C	2
CNAG_03961	YDL202W	2
CNAG_02813	YMR286W	2
CNAG_04459	YMR173W	2
CNAG_02268	YGL247W	2
CNAG_02092	YMR212C	2
CNAG_04805	YPL064C	2
CNAG_03303	YKL156W	2
CNAG_03015	YDR500C	2
CNAG_01428	YEL034W	2
CNAG_06315	YDR163W	2
CNAG_03612	YCR053W	2
CNAG_02933	YMR152W	2
CNAG_02115	YDR174W	2
CNAG_01904	YBL089W	2
CNAG_01904	YIL088C	2
CNAG_01132	YDL213C	2
CNAG_03410	YIR036C	2
CNAG_05926	YPL213W	2
CNAG_03038	YMR135C	2
CNAG_07561	YHR183W	2
CNAG_00771	YDL191W	2
CNAG_04009	YHR047C	2
CNAG_01467	YDR438W	2
CNAG_06142	YBL035C	2
CNAG_05218	YNL138W	2
CNAG_07802	YNR058W	2
CNAG_04625	YOR003W	2
CNAG_02208	YIL066C	2
CNAG_04013	YJL093C	2
CNAG_07675	YBR140C	2
CNAG_06808	YKL178C	2
CNAG_07903	YLR425W	2
CNAG_02470	YNL217W	2
CNAG_02939	YDR329C	2
CNAG_02128	YLR192C	2
CNAG_07502	YJR103W	2
CNAG_06654	YLR050C	2
CNAG_03640	YOL073C	2
CNAG_07423	YPL041C	2
CNAG_06475	YKL054C	2
CNAG_05363	YGR129W	2
CNAG_01578	YDL037C	2
CNAG_01185	YOL031C	2
CNAG_01597	YIL157C	2
CNAG_00517	YDL212W	2
CNAG_01282	YLR309C	2
CNAG_02546	YDR399W	2
CNAG_00717	YOR042W	2
CNAG_06887	YGR105W	2
CNAG_00659	YDR079C-A	2
CNAG_01656	YFR027W	2
CNAG_00143	YGR185C	2
CNAG_06365	YBR201W	2
CNAG_01029	YCR059C	2
CNAG_03932	YER173W	2
CNAG_06351	YER087C-B	2
CNAG_02974	YIL114C	2
CNAG_06208	YBR169C	2
CNAG_04011	YJR094W-A	2
CNAG_00279	YEL001C	2
CNAG_03598	YMR276W	2
CNAG_06543	YHR123W	2
CNAG_03248	YDR389W	2
CNAG_00111	YJL203W	2
CNAG_03806	YDR018C	2
CNAG_02530	YJR093C	2
CNAG_05228	YER127W	2
CNAG_06711	YKL154W	2
CNAG_01464	YGR234W	2
CNAG_00570	YIL033C	2
CNAG_00656	YPL198W	2
CNAG_01696	YFL016C	2
CNAG_06231	YNL069C	2
CNAG_04818	YOL119C	2
CNAG_04818	YOR306C	2
CNAG_00594	YLL012W	2
CNAG_04396	YCL012C	2
CNAG_04760	YDL173W	2
CNAG_04556	YPL094C	2
CNAG_03336	YLR278C	2
CNAG_04114	YGR214W	2
CNAG_01223	YKR013W	2
CNAG_00061	YCR005C	2
CNAG_00061	YPR001W	2
CNAG_00894	YPL271W	2
CNAG_01455	YJL189W	2
CNAG_07411	YJR119C	2
CNAG_05526	YNL215W	2
CNAG_04040	YCR091W	2
CNAG_02811	YDL061C	2
CNAG_06635	YPR072W	2
CNAG_01440	YDR005C	2
CNAG_06113	YLR150W	2
CNAG_03708	YPL210C	2
CNAG_01247	YMR069W	2
CNAG_05473	YPR143W	2
CNAG_06848	Q0130	2
CNAG_07464	YDL056W	2
CNAG_07532	YNL097C	2
CNAG_06150	YMR186W	2
CNAG_07873	YBR161W	2
CNAG_06455	YLR350W	2
CNAG_02904	YHR105W	2
CNAG_00624	YJR088C	2
CNAG_01152	YBR181C	2
CNAG_03118	YLR271W	2
CNAG_07004	YFL018C	2
CNAG_05069	YHR001W-A	2
CNAG_04270	YAL014C	2
CNAG_00700	YLR028C	2
CNAG_04574	YIL102C-A	2
CNAG_00819	YLR287C-A	2
CNAG_03386	YBR104W	2
CNAG_06624	YDR470C	2
CNAG_01333	YBL009W	2
CNAG_00148	YPL085W	2
CNAG_00818	YGL181W	2
CNAG_01789	YBR122C	2
CNAG_05353	YKR082W	2
CNAG_06447	YJL177W	2
CNAG_05694	YIL035C	2
CNAG_00092	YHR162W	2
CNAG_06027	YCR107W	2
CNAG_06027	YDL243C	2
CNAG_02330	YPL079W	2
CNAG_03276	YGR072W	2
CNAG_05745	YPL105C	2
CNAG_05344	YLR023C	2
CNAG_04445	YOR096W	2
CNAG_00716	YJR048W	2
CNAG_07469	YKL068W	2
CNAG_05626	YBR024W	2
CNAG_03673	YDR436W	2
CNAG_01099	YLR115W	2
CNAG_06642	YJR066W	2
CNAG_01742	YFL054C	2
CNAG_01742	YLL043W	2
CNAG_01403	YGL002W	2
CNAG_01403	YHR110W	2
CNAG_06508	YGR032W	2
CNAG_06508	YMR306W	2
CNAG_01028	YDR468C	2
CNAG_06519	YPL149W	2
CNAG_02195	YJL194W	2
CNAG_01790	YMR233W	2
CNAG_04371	YGR223C	2
CNAG_01165	YLR260W	2
CNAG_02367	YER031C	2
CNAG_03722	YNR051C	2
CNAG_06085	YMR006C	2
CNAG_06085	YOL011W	2
CNAG_04701	YLR099W-A	2
CNAG_05678	YCR010C	2
CNAG_03457	YHR091C	2
CNAG_05701	YNL079C	2
CNAG_03595	YMR266W	2
CNAG_03595	YOL084W	2
CNAG_00590	YNR033W	2
CNAG_01623	YLR175W	2
CNAG_01168	YNL292W	2
CNAG_06585	YGR271W	2
CNAG_04393	YER172C	2
CNAG_04393	YGR271W	2
CNAG_01745	YDL022W	2
CNAG_01745	YOL059W	2
CNAG_00121	YOL059W	2
CNAG_04316	YEL041W	2
CNAG_04314	YEL041W	2
CNAG_04314	YJR049C	2
CNAG_00308	YJL172W	2
CNAG_00308	YOL153C	2
CNAG_03960	YOL153C	2
CNAG_03420	YJL172W	2
CNAG_03420	YOL153C	2
CNAG_04141	YJL172W	2
CNAG_04141	YOL153C	2
CNAG_06592	YMR022W	2
CNAG_00895	YLR130C	2
CNAG_03398	YGL255W	2
CNAG_03398	YLR130C	2
CNAG_04577	YKL067W	2
CNAG_00752	YIR012W	2
CNAG_03565	YPL036W	2
CNAG_06400	YGL008C	2
CNAG_06400	YPL036W	2
CNAG_05444	YHR179W	2
CNAG_05444	YPL171C	2
CNAG_04313	YPL171C	2
CNAG_01112	YHR179W	2
CNAG_01112	YPL171C	2
CNAG_02664	YEL071W	2
CNAG_03676	YDL178W	2
CNAG_03676	YEL071W	2
CNAG_06552	YCL024W	2
CNAG_06552	YDR507C	2
CNAG_06552	YKL101W	2
CNAG_02675	YCL024W	2
CNAG_02675	YDR477W	2
CNAG_02675	YDR507C	2
CNAG_00077	YLR092W	2
CNAG_00077	YPR003C	2
CNAG_01472	YBR294W	2
CNAG_01472	YLR092W	2
CNAG_08016	YPL170W	2
CNAG_08015	YPL170W	2
CNAG_03286	YDL018C	2
CNAG_03286	YGL200C	2
CNAG_00064	YDL018C	2
CNAG_00236	YDR232W	2
CNAG_06018	YMR110C	2
CNAG_01777	YNL274C	2
CNAG_03011	YNL274C	2
CNAG_01794	YNL274C	2
CNAG_06498	YJR090C	2
CNAG_04513	YOR151C	2
CNAG_01235	YOR207C	2
CNAG_06050	YBR019C	2
CNAG_03196	YEL021W	2
